product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
265,Áo s? mi nam JP Collect s?c ch? tím - Tr?ng,0.39,220000,361000,307,3,80,Áo s? mi,1
266,Áo s? mi nam tay ng?n thanh l?ch - Xanh lá,0.31,165000,240000,215,1,80,Áo s? mi,1
267,Áo s? mi nam Vi?t Tây SMO160 - H?ng,0.28,359000,499000,168,1,80,Áo s? mi,1
268,Áo s? mi dài tay caro Akuba 794 - Xanh,0.37,387000,614000,207,2,80,Áo s? mi,1
269,Áo s? mi dài tay caro Akuba 794 - ??,0.37,387000,614000,207,2,80,Áo s? mi,1
270,Áo s? mi nam tay ng?n h?a ti?t - Xám,0.43,519000,904000,149,1,80,Áo s? mi,1
271,Áo s? mi nam caro ph?i màu - Xanh lá,0.41,129000,220000,224,1,80,Áo s? mi,1
272,Áo s? mi nam ph?i nút l?ch lãm - Vàng,,,349000,236,1,80,Áo s? mi,1
273,Áo s? mi nam denim b?i b?m - Xanh d??ng,0.39,170000,279000,410,2,80,Áo s? mi,1
274,Áo s? mi c?p caro tr? trung - Xanh d??ng,0.32,187000,275000,295,1,80,Áo s? mi,1
275,Áo s? mi nam n? ca rô Blue - Xanh d??ng,0.31,165000,240000,215,1,80,Áo s? mi,1
276,Áo s? mi nam tr? trung n?ng ??ng - Nâu,0.41,212000,359000,208,3,80,Áo s? mi,1
277,Áo s? mi dài tay caro V? Tu?n 005-6 - ?? ?ô,,,310000,214,1,80,Áo s? mi,1
278,Áo s? mi nam ho? ti?t l?ch lãm - C,0.31,165000,240000,215,1,80,Áo s? mi,1
279,Áo s? mi nam k? s?c M?t Tr? ASD025 - H?ng,0.37,387000,614000,207,2,80,Áo s? mi,1
280,Áo s? mi nam ph?i kim lo?i c? áo AKUBA NT645 - Tr?ng,0.39,170000,279000,410,2,80,Áo s? mi,1
281,Áo s? mi nam caro ph?i túi th?i trang - ??,0.4,170000,283000,339,1,80,Áo s? mi,1
282,Áo s? mi nam linen c? tr? - Kem,0.36,175000,273000,286,1,80,Áo s? mi,1
283,Áo s? mi nam tay ng?n ph?i caro - Cam,0.38,218000,352000,399,4,80,Áo s? mi,1
284,Áo s? mi nam tr? trung n?ng ??ng - Xanh rêu,,,330000,125,1,80,Áo s? mi,1
285,Áo s? mi c?p caro tr? trung - Xanh,0.4,170000,283000,339,1,80,Áo s? mi,1
286,Áo s? mi nam k? s?c M?t Tr? ASD025 - Xanh,0.3,370000,529000,129,3,80,Áo s? mi,1
287,Áo s? mi c?p caro tr? trung - Xanh ?en,,,269000,207,1,80,Áo s? mi,1
288,Áo s? mi nam n? h?a ti?t ?áng yêu - Tím,0.26,159000,215000,121,1,80,Áo s? mi,1
289,Áo s? mi nam caro ng?n tay V? Tu?n NTS.04-5 - Xám,,,349000,260,1,80,Áo s? mi,1
290,Áo s? mi nam tay dài sang tr?ng M?t Tr? BBD091 - Tr?ng,,,299000,263,1,80,Áo s? mi,1
291,Áo s? mi nam tinh t? AKUBA NT948 - ?? ?ô,,,330000,143,1,80,Áo s? mi,1
292,Áo s? mi nam M?t Tr? flakes ARD008 - Tím,,,269000,185,1,80,Áo s? mi,1
293,Áo s? mi c?p ph?i s?c n?ng ??ng - Xanh lá,0.37,375000,595000,270,4,80,Áo s? mi,1
294,Áo s? mi nam ph?i túi nam tính - A,0.3,175000,250000,242,1,80,Áo s? mi,1
295,Áo s? mi nam dài tay V? TU?N s?c 2 màu 2802 - ??,,,295000,203,1,80,Áo s? mi,1
296,Áo s? mi nam dài tay V? TU?N s?c 2 màu 2802 - Xanh,,,295000,203,1,80,Áo s? mi,1
297,Áo s? mi c?p ph?i s?c n?ng ??ng - Cam,0.37,375000,595000,270,4,80,Áo s? mi,1
298,Áo s? mi tay ng?n Black M?t Tr? ASN002 - ?en,,,259000,250,1,80,Áo s? mi,1
299,Áo s? mi nam TIX h?a ti?t cá th?i trang - Tr?ng,,,289000,138,1,80,Áo s? mi,1
300,Áo s? mi c?p caro n?ng ??ng - ??,0.36,353000,552000,282,1,80,Áo s? mi,1
301,Áo s? mi nam th?i trang cao c?p AMAZING 3801-013-011 - Nâu,,,251000,151,1,80,Áo s? mi,1
302,"Áo s? mi nam AMAZING tr? trung 4401-037,040 - Xanh",,,257000,191,1,80,Áo s? mi,1
303,Áo s? mi nam tr?n dài tay V? Tu?n M045 - Tr?ng,,,360000,235,1,80,Áo s? mi,1
304,Áo s? mi nam TIX NiceWee50 - Xám,,,299000,199,1,80,Áo s? mi,1
305,Áo s? mi nam ng?n tay h?a ti?t mùa hè TIX - Vàng,,,339000,227,2,80,Áo s? mi,1
306,"Áo s? mi nam AMAZING tr? trung 4401-037,040 - Tím",,,257000,191,1,80,Áo s? mi,1
307,Áo s? mi nam AMAZING L?ch Lãm 092-093 - Xám,,,260000,177,1,80,Áo s? mi,1
308,Áo s? mi c?p caro n?ng ??ng - Xanh,0.36,353000,552000,282,1,80,Áo s? mi,1
309,Áo S? Mi Nam M?T TR? oliu BBD085 - Tr?ng,0.17,249000,299000,237,1,80,Áo s? mi,1
310,Áo s? mi nam s?c dài tay 009-4009.1 - ?en,,,279000,224,1,80,Áo s? mi,1
311,Áo s? mi nam tay dài thanh l?ch - Tr?ng,0.41,150000,254000,210,1,80,Áo s? mi,1
312,Áo s? mi nam tay dài thanh l?ch - Xanh d??ng,0.41,150000,254000,210,1,80,Áo s? mi,1
313,Áo s? mi nam tay ng?n n?ng ??ng - Xanh,0.32,230000,340000,169,1,80,Áo s? mi,1
314,Áo s? mi c?p ph?i s?c n?ng ??ng - ?en,0.37,375000,595000,270,4,80,Áo s? mi,1
315,Áo s? mi nam ph?i túi nam tính - B,0.3,175000,250000,242,1,80,Áo s? mi,1
316,Áo s? mi nam AMAZING m?nh m? 095-100 - Xám,,,260000,186,1,80,Áo s? mi,1
317,Áo s? mi nam l?ch lãm - ?? ?ô,0.41,275000,466000,226,1,80,Áo s? mi,1
318,Áo s? mi c?p ph?i s?c n?ng ??ng - ??,0.37,375000,595000,270,4,80,Áo s? mi,1
319,Áo s? mi nam TIX lexu sang tr?ng 67 - Tr?ng,,,289000,51,2,80,Áo s? mi,1
320,Áo s? mi nam M?t Tr? BTN178 - Xanh d??ng,,,259000,165,1,80,Áo s? mi,1
321,Áo s? mi c?p ph?i s?c n?ng ??ng - Xanh d??ng,0.37,375000,595000,270,4,80,Áo s? mi,1
322,Áo s? mi nam x? ngang M?t Tr? - Kem,0.03,242000,249000,217,1,80,Áo s? mi,1
323,Áo s? mi nam th?i trang cao c?p AMAZING 3801-013-011 - ??,,,251000,151,1,80,Áo s? mi,1
324,Áo s? mi nam AMAZING m?nh m? 095-100 - Nâu,,,260000,186,1,80,Áo s? mi,1
325,Áo s? mi nam ph?i s?c cá tính - ?en,0.37,179000,282000,172,1,80,Áo s? mi,1
326,Áo s? mi nam M?t Tr? BTN176 - Tr?ng,0.42,150000,259000,176,1,80,Áo s? mi,1
327,Áo s? mi nam TIX th?i trang 64 - Xanh,,,289000,350,4,90,Áo s? mi,1
328,Áo s? mi nam TIX h?a ti?t th?i trang - Tr?ng,,,289000,228,1,80,Áo s? mi,1
329,Áo s? mi nam s?c ng?n tay NTS.03.2 - Xanh,,,355000,195,1,80,Áo s? mi,1
330,Áo s? mi nam TIX lexu sang tr?ng 65 - ??,,,252000,45,1,80,Áo s? mi,1
331,Áo s? mi nam tay dài ph?i s?c - Xanh,0.37,275000,437000,151,1,80,Áo s? mi,1
332,Áo s? mi nam ph?i nút tr?ng - Xanh d??ng,0.28,209000,290000,231,1,80,Áo s? mi,1
333,Áo s? mi nam tinh t? AKUBA NT948 - Tr?ng,,,330000,143,1,80,Áo s? mi,1
334,Áo s? mi nam Alex SM-003 thanh l?ch - Tr?ng,0.31,240000,350000,223,1,80,Áo s? mi,1
335,Áo s? mi nam AMAZING L?ch Lãm 092-093 - ?en,,,260000,177,1,80,Áo s? mi,1
336,Áo s? mi nam h?a ti?t ??c ?áo AKUBA NT783 - Xanh,,,320000,167,1,80,Áo s? mi,1
337,Áo s? mi nam M?t Tr? l?ch lãm ABD037 - Xanh ?en,,,269000,124,1,80,Áo s? mi,1
338,Áo s? mi nam n? h?a ti?t chu?i sành ?i?u - Vàng,0.26,159000,215000,201,1,80,Áo s? mi,1
339,Áo s? mi nam JP Collect vi?n c? s?c - Tr?ng,0.42,559000,956000,110,1,80,Áo s? mi,1
340,Áo s? mi nam M?t Tr? s?c d?c - ??,0.04,259000,270000,277,1,80,Áo s? mi,1
341,Áo s? mi nam caro tay ng?n - Xanh,0.42,225000,390000,434,5,80,Áo s? mi,1
342,Áo s? mi nam tay dài thanh l?ch - ?en,0.3,185000,265000,291,1,80,Áo s? mi,1
343,Áo s? mi nam caro tay dài - Xám,0.38,160000,258000,379,3,87,Áo s? mi,1
344,Áo s? mi nam n? h?a ti?t chery - ?en,0.26,159000,215000,121,1,80,Áo s? mi,1
345,Áo s? mi M?t Tr? ??n gi?n ATD037 - Xanh,,,269000,219,1,80,Áo s? mi,1
346,Áo s? mi nam công s? M?t Tr? - Nâu,0.4,169000,280000,286,11,80,Áo s? mi,1
347,Áo s? mi nam M?t Tr? s?c l?ch lãm ASD036 - Xanh,,,289000,119,1,80,Áo s? mi,1
348,Áo s? mi nam TIX Trending18 - Xanh,,,299000,249,2,80,Áo s? mi,1
349,Áo s? mi nam l?a ph?i màu HQ - Tr?ng,0.5,160000,320000,198,2,80,Áo s? mi,1
350,Áo s? mi nam cá tính - ?en,0.33,135000,201000,173,1,80,Áo s? mi,1
351,Áo s? mi nam in h?a ti?t M?t Tr? - Tr?ng,0.03,281000,290000,238,2,80,Áo s? mi,1
352,Áo s? mi nam k? ca rô Voschy - ??,,,289000,207,1,80,Áo s? mi,1
353,Áo s? mi nam AMAZING thanh l?ch 103-105 - Xanh,,,260000,226,1,80,Áo s? mi,1
354,Áo s? mi M?t Tr? ??n gi?n ATD034 - Xanh ?en,,,269000,116,1,80,Áo s? mi,1
355,Áo s? mi nam n? ca rô Red - ??,0.38,185000,298000,306,6,80,Áo s? mi,1
356,Áo s? mi nam tay dài thanh l?ch - Xanh d??ng,0.3,185000,265000,291,1,80,Áo s? mi,1
357,Áo s? mi nam Vi?t Tây S185 - Xám,0.28,359000,499000,198,1,80,Áo s? mi,1
358,Áo s? mi nam túi ?ính nút cá tính - Tr?ng,0.33,185000,275000,238,1,80,Áo s? mi,1
359,Áo s? mi body nam ph?i túi l?ch lãm - ?? ?ô,0.32,187000,275000,162,1,80,Áo s? mi,1
360,Áo s? mi nam tay dài Style M?t Tr? BBD096 - ?en,,,299000,286,1,80,Áo s? mi,1
361,Áo s? mi nam caro th?i trang - Xanh d??ng,0.25,175000,233000,153,1,80,Áo s? mi,1
362,Áo s? mi nam white cao c?p - Tr?ng,0.4,269000,452000,272,1,80,Áo s? mi,1
363,Áo s? mi ng?n tay s?c Akuba 791 - Xám,,,290000,237,1,100,Áo s? mi,1
364,Áo s? mi nam công s? M?t Tr? - Tr?ng,0.4,169000,280000,286,11,80,Áo s? mi,1
365,Áo s? mi nam th?i trang cao c?p AMAZING 4218-001 - Vàng,,,257000,147,1,80,Áo s? mi,1
366,Áo s? mi nam cá tính - Tr?ng,0.33,135000,201000,173,1,80,Áo s? mi,1
367,Áo s? mi ng?n tay s?c Akuba 791 - Xanh,,,290000,237,1,100,Áo s? mi,1
368,Áo s? mi nam công s? M?t Tr? - Xanh d??ng,0.4,169000,280000,286,11,80,Áo s? mi,1
369,Áo s? mi nam thanh l?ch - ?en,0.37,153000,243000,557,10,80,Áo s? mi,1
370,Áo s? mi nam AMAZING thanh l?ch 103-105 - Xanh d??ng,,,260000,226,1,80,Áo s? mi,1
371,Áo s? mi nam TIX Light22 - Xanh lá,,,262000,108,1,80,Áo s? mi,1
372,Áo s? mi nam caro tay dài - Xanh d??ng,0.38,160000,258000,379,3,87,Áo s? mi,1
373,Áo s? mi tay ng?n M?T TR? LUXURY ABN010 - Tr?ng,,,279000,183,1,100,Áo s? mi,1
374,Áo s? mi nam tay dài thanh l?ch - Xanh,0.3,185000,265000,291,1,80,Áo s? mi,1
375,Áo s? mi caro th?i trang EdenStylist - ??,0.44,212000,379000,150,1,80,Áo s? mi,1
376,Áo s? mi nam Vi?t Tây S186 - Xám,0.28,359000,499000,166,1,80,Áo s? mi,1
377,Áo s? mi nam h?a ti?t l? m?t th?i trang TIX - Xanh,,,289000,293,1,80,Áo s? mi,1
378,Áo s? mi nam phong cách - Xanh ng?c,0.32,187000,275000,297,1,80,Áo s? mi,1
379,Áo s? mi nam Eden c? tàu sành ?i?u - Xám,0.33,231000,345000,147,1,80,Áo s? mi,1
380,Áo s? mi nam ph?i s?c l?ch lãm - Xanh lá,0.38,240000,384000,186,1,80,Áo s? mi,1
381,Áo s? mi nam caro tay ng?n - Nâu,0.42,225000,390000,434,5,80,Áo s? mi,1
382,Áo s? mi nam h?a ti?t ??c ?áo AKUBA NT783 - Cam,,,320000,167,1,80,Áo s? mi,1
383,Áo s? mi nam M?t Tr? flakes ARD006 - ??,,,269000,194,1,80,Áo s? mi,1
384,Áo s? mi nam tay dài Benplay - Xám,0.39,169000,279000,250,1,80,Áo s? mi,1
385,Áo s? mi nam ng?n tay caro AKUBA 1255 - Xanh,,,290000,137,1,80,Áo s? mi,1
386,Áo s? mi nam TIX ForBoss8 - Tr?ng,0.32,183000,270000,236,1,80,Áo s? mi,1
387,Áo s? mi nam tay ng?n ??n gi?n AKUBA NT0909 - ?en,,,289000,211,1,80,Áo s? mi,1
388,Áo s? mi nam ng?n tay s?c 005-16 - Xanh,0.37,189000,298000,203,1,80,Áo s? mi,1
389,Áo s? mi nam tay ng?n ph?i màu sành ?i?u - Nâu,,,290000,308,5,80,Áo s? mi,1
390,Áo s? mi nam phong cách larvana - Xám,,,280000,236,1,80,Áo s? mi,1
391,Áo s? mi nam M?T TR? phong cách ATD025 - Xanh,,,360000,221,1,80,Áo s? mi,1
392,Áo s? mi nam TIX Trending14 - Xanh,0.38,263000,424000,197,1,80,Áo s? mi,1
393,Áo s? mi tr?n dài tay V? Tu?n 008-1412116 - H?ng,,,309000,158,1,80,Áo s? mi,1
394,Áo s? mi nam n? h?a ti?t dâu - Xanh,,,289000,198,8,80,Áo s? mi,1
395,Áo s? ng?n tay caro V? Tu?n 005-2 - Xanh ?en,0.32,129000,190000,265,2,80,Áo s? mi,1
396,Áo s? mi nam ng?n tay s?c k? cá tính TIX - Xanh,0.32,129000,190000,265,2,80,Áo s? mi,1
397,Áo s? mi nam h?a ti?t nhí M?t Tr? - Xanh d??ng,,,289000,247,1,80,Áo s? mi,1
398,Áo s? mi nam ho? ti?t th?i trang - Tr?ng,,,290000,164,1,80,Áo s? mi,1
399,Áo s? mi nam tay ng?n v?i hoa AKUBA NT650 - Xám,,,290000,181,1,80,Áo s? mi,1
400,Áo s? mi nam h?a ti?t hoa xuân TIX - Tr?ng,,,290000,124,1,80,Áo s? mi,1
401,Áo s? mi nam M?t Tr? sang tr?ng ABD019-016 - Nâu,,,290000,106,1,80,Áo s? mi,1
402,Áo s? mi nam ng?n tay caro AKUBA 1255 - ??,0.26,159000,215000,260,1,80,Áo s? mi,1
403,Áo s? mi tr?n dài tay V? Tu?n 008-1412116 - Vàng,,,330000,160,1,80,Áo s? mi,1
404,Áo s? mi nam tay ng?n l? m?t AKUBA - ?en,0.03,281000,290000,236,1,80,Áo s? mi,1
405,Áo s? mi nam tay ng?n AKUBA TN607 - Tr?ng,,,260000,152,1,80,Áo s? mi,1
406,Áo s? mi nam Vi?t Tây Light Blue - Xanh d??ng,,,290000,124,1,80,Áo s? mi,1
407,Áo s? mi nam ng?n tay s?c k? công s? TIX - Tr?ng,0.03,242000,249000,211,1,80,Áo s? mi,1
408,Áo s? mi nam tay ng?n ??n gi?n AKUBA NT0909 - Xanh d??ng,,,289000,115,1,80,Áo s? mi,1
409,Áo s? mi nam s?c ngang nhí M?t Tr? - Xám,,,330000,160,1,80,Áo s? mi,1
410,Áo s? mi nam tay ng?n v?i hoa AKUBA NT650 - Kem,0.38,185000,298000,308,1,80,Áo s? mi,1
411,Áo s? mi nam caro ng?n tay V? Tu?n HCR.03.2 - Xanh,,,290000,308,5,80,Áo s? mi,1
412,Áo s? mi nam M?t Tr? thanh l?ch - Xanh d??ng,0.34,185000,280000,176,2,80,Áo s? mi,1
413,Áo s? mi nam ng?n tay ch?m bi nh? TIX - Tr?ng,0.39,169000,279000,185,1,80,Áo s? mi,1
414,Áo s? mi nam tay ng?n AKUBA TN607 - Xanh,0.36,265000,414000,188,1,80,Áo s? mi,1
415,Áo s? mi nam c? ph?i da Larvana - ?en,,,289000,243,2,100,Áo s? mi,1
416,Áo s? mi nam n? h?a ti?t cam - ?en,0.35,225000,346000,407,1,80,Áo s? mi,1
417,Áo s? mi nam MT c? vi?n ch? - ?en,,,289000,250,1,80,Áo s? mi,1
418,Áo s? mi nam tay ng?n AKUBA TN607 - Tím,,,330000,160,1,80,Áo s? mi,1
419,Áo s? mi nam caro tay ng?n - Xanh lá,,,289000,198,8,80,Áo s? mi,1
420,Áo s? mi nam tay dài Benplay - Xanh d??ng,0.26,159000,215000,266,1,80,Áo s? mi,1
421,Áo s? mi nam MT h?a ti?t sa?nh ?iê?u - H?ng ph?n,0.4,160000,267000,626,1,80,Áo s? mi,1
422,Áo s? mi nam ng?n tay s?c k? tr? trung TIX - Tr?ng,0.32,170000,250000,284,1,80,Áo s? mi,1
423,Áo s? mi nam M?t Tr? sang tr?ng ABD019-016 - Xanh,,,260000,152,1,80,Áo s? mi,1
424,Áo s? mi nam ZND - Tr?ng,,,290000,308,5,80,Áo s? mi,1
425,Áo s? mi nam AMAZING caro 106-107 - ?en,,,290000,181,1,80,Áo s? mi,1
426,Áo s? mi nam tay ng?n ??n gi?n AKUBA NT0909 - Tr?ng,,,280000,236,1,80,Áo s? mi,1
427,Áo s? mi nam AMAZING caro 106-107 - Xanh,0.3,209000,299000,185,1,80,Áo s? mi,1
428,Áo s? mi nam tr?n Fashion - Vàng ngh?,,,290000,106,1,80,Áo s? mi,1
429,Áo s? mi nam n? ca rô Green - Xanh lá,,,299000,179,1,80,Áo s? mi,1
430,Áo s? mi nam tay ng?n l? m?t AKUBA - Tr?ng,,,339000,227,1,80,Áo s? mi,1
431,Áo s? mi nam ph?i túi Larvana - Nâu,,,279000,176,1,80,Áo s? mi,1
432,Áo s? mi nam ph?i kéo nam tính - ??,0.36,219000,340000,211,1,80,Áo s? mi,1
433,Áo s? mi nam M?t Tr? thanh l?ch ASD034 - ?en,,,269000,235,1,80,Áo s? mi,1
434,Áo s? mi nam M?t Tr? c? tr? BTD181 - H?ng ph?n,0.32,189000,279000,224,1,80,Áo s? mi,1
435,Áo s? mi nam c? tr? tay dài AKUBA SMTD639 - Xanh d??ng,,,320000,212,1,80,Áo s? mi,1
436,Áo s? mi nam M?t Tr? thanh l?ch ASD023 - Xanh,,,269000,238,1,80,Áo s? mi,1
437,Áo s? mi jean nam Men S.Boss - Xanh d??ng,0.28,289000,401000,348,13,82,Áo s? mi,1
438,Áo s? mi nam Linen phá cách - Xanh,0.35,220000,338000,398,1,80,Áo s? mi,1
439,Áo s? mi nam ph?i màu th?i trang - ?en,0.37,183000,290000,228,1,80,Áo s? mi,1
440,Áo s? mi nam M?t Tr? ??p m?t ABD064 - Tr?ng,,,299000,202,1,80,Áo s? mi,1
441,Áo s? mi nam M?T TR? LUXURY ATD026 - Xanh ?en,,,279000,191,1,80,Áo s? mi,1
442,Áo s? mi nam ph?i caro Gabana - Nude,0.52,149000,310000,148,1,80,Áo s? mi,1
443,Áo s? mi nam c?u vai sành ?i?u - Xanh rêu,0.33,185000,275000,290,1,80,Áo s? mi,1
444,Áo s? mi nam con gà tr?ng - Tr?ng,0.48,199000,380000,286,2,80,Áo s? mi,1
445,Áo s? mi nam chân c? ph?i màu - Xanh,0.23,199000,257000,162,1,80,Áo s? mi,1
446,Áo s? mi nam h?a ti?t sành ?i?u - Xanh ?en,0.33,185000,275000,256,1,80,Áo s? mi,1
447,Áo s? mi nam dài tay caro V? Tu?n 005-4 - Xanh ?en,,,310000,136,1,80,Áo s? mi,1
448,Áo s? mi nam ng?n tay h?a ti?t leaf TIX - ?en,,,289000,169,1,100,Áo s? mi,1
449,Áo s? mi nam c? màu cá tính - Cam,0.36,185000,290000,175,1,100,Áo s? mi,1
450,Áo s? mi nam tay ng?n caro - ?? ?ô,0.39,190000,311000,152,1,80,Áo s? mi,1
451,Áo s? mi nam h?a ti?t s?c ??c ?áo TIX - Tr?ng,,,289000,225,1,80,Áo s? mi,1
452,Áo s? mi nam JB Collect s?c gân n?i - Xanh d??ng,0.42,569000,988000,137,1,80,Áo s? mi,1
453,Áo s? mi nam caro ng?n tay V? Tu?n HCR.03.1 - Tr?ng,,,349000,175,1,80,Áo s? mi,1
454,Áo s? mi nam s?c dài tay V? Tu?n 001-40859 - Xanh,,,279000,194,1,80,Áo s? mi,1
455,Áo s? mi nam phong cách Akuba 680 - Nâu,,,300000,192,1,80,Áo s? mi,1
456,Áo s? mi nam AKUBA NT649 nam tính - A,,,300000,170,1,80,Áo s? mi,1
457,Áo s? mi nam ph?i s?c th?i trang - Xanh ?en,0.4,200000,333000,224,1,80,Áo s? mi,1
458,Áo s? mi nam ch?m bi M?t Tr? - ?en,0.39,169000,279000,241,1,80,Áo s? mi,1
459,Áo s? mi nam bicycle M?t Tr? - Tr?ng,,,269000,242,1,80,Áo s? mi,1
460,Áo s? mi nam ng?n tay s?c V? Tu?n 003-41055.1 - Tr?ng,,,265000,141,1,80,Áo s? mi,1
461,Áo s? mi jeans h?a ti?t wax cá tính - Xanh d??ng,0.38,183000,295000,219,1,80,Áo s? mi,1
462,Áo s? mi nam AKUBA NT649 nam tính - B,,,300000,170,1,80,Áo s? mi,1
463,Áo s? mi nam M?t Tr? BTD172 - Tr?ng,0.39,169000,279000,223,1,80,Áo s? mi,1
464,Áo s? mi nam ph?i s?c cá tính - Kem,0.39,225000,369000,128,1,80,Áo s? mi,1
465,Áo s? mi nam c? tr? tay dài AKUBA SMTD639 - Xanh lá,,,320000,212,1,80,Áo s? mi,1
466,Áo s? mi nam dài tay V? TU?N h?a ti?t caro 2635 - Tr?ng,,,299000,184,1,80,Áo s? mi,1
467,Áo s? mi nam TIX COLORY 57 - H?ng cam,,,247000,224,1,80,Áo s? mi,1
468,Áo s? mi nam M?t Tr? BBN075 - Xanh,0.32,189000,279000,236,1,80,Áo s? mi,1
469,Áo s? mi nam c? tr? tay dài AKUBA SMTD639 - Tím,,,320000,212,1,80,Áo s? mi,1
470,Áo s? mi nam M?t Tr? xanh cá tính ABD048 - Xanh lá,,,269000,253,1,80,Áo s? mi,1
471,Áo s? mi nam ho? ti?t th?i trang - Kem,0.36,265000,414000,188,1,80,Áo s? mi,1
472,Áo s? mi nam chân c? ph?i màu - Tr?ng,0.23,199000,257000,162,1,80,Áo s? mi,1
473,Áo s? mi nam c? tr? tay dài AKUBA SMTD639 - H?ng,,,320000,212,1,80,Áo s? mi,1
474,Áo s? mi nam ch?m xanh M?t Tr? - Xanh d??ng,0.37,189000,299000,161,1,80,Áo s? mi,1
475,Áo s? mi nam ph?i kéo nam tính - Tr?ng,0.36,219000,340000,211,1,80,Áo s? mi,1
476,Áo s? mi nam con gà tr?ng - ?en,0.48,199000,380000,286,2,80,Áo s? mi,1
477,Áo s? mi nam ph?i kéo nam tính - Xanh ?en,0.36,219000,340000,211,1,80,Áo s? mi,1
478,Áo s? mi c?p caro style - Xanh,0.32,295000,434000,246,1,80,Áo s? mi,1
479,Áo s? mi nam con gà tr?ng - Xanh rêu,0.48,199000,380000,286,2,80,Áo s? mi,1
480,Áo thun nam in hình m?nh m? - ?en,0.35,150000,230000,136,1,80,Áo thun,2
481,Áo thun nam Tokui ph?i s?c tr? trung - ??,0.42,145000,250000,233,3,87,Áo thun,2
482,Áo Thun C?p Basix n?ng ??ng - ?en,,,279000,266,1,80,Áo thun,2
483,Áo thun nam n? Green h?a ti?t - B,0.42,145000,250000,233,3,87,Áo thun,2
484,Áo thun nam th? thao n?ng ??ng - ??,0.14,249000,289000,162,1,80,Áo thun,2
485,Áo thun nam c? tim thanh l?ch - Xanh ?en,0.35,150000,230000,136,1,80,Áo thun,2
486,Áo Thun C?p Basix n?ng ??ng - Tím,0.33,210000,313000,241,1,80,Áo thun,2
487,Combo 2 áo thun nam th?i trang,0.33,210000,313000,241,1,80,Áo thun,2
488,Áo Thun C?p Basix n?ng ??ng - Vàng,0.42,145000,250000,233,3,87,Áo thun,2
489,Áo thun nam KUMAS c? tim - Xanh d??ng,0.3,169000,240000,244,1,80,Áo thun,2
490,Áo thun cá s?u nam c? cách ?i?u 08 - Xanh,0.33,135000,201000,134,1,80,Áo thun,2
491,Áo th? thao 24H ALIEN AMOUR A095 - Xanh,,,279000,266,1,80,Áo thun,2
492,Áo thun nam KUMAS c? tim - ?en,0.33,120000,179000,240,1,80,Áo thun,2
493,Áo Thun c?p in hình baby d? th??ng - B,0.42,145000,250000,233,3,87,Áo thun,2
494,Áo thun nam Wise th?i trang - Xám,0.16,220000,262000,273,1,80,Áo thun,2
495,Áo Thun Nam C? Tr? Basic - Xám,0.33,210000,313000,241,1,80,Áo thun,2
496,Áo thun nam ph?i s?c th?i trang - Xám,0.26,129000,175000,181,1,80,Áo thun,2
497,Áo nam c? b? thun mè Phi Mã siêu mát - Xanh,0.38,240000,387000,248,1,80,Áo thun,2
498,Áo thun nam KUMAS c? tim - ??,0.39,170000,280000,133,1,80,Áo thun,2
499,Áo thun nam th? thao n?ng ??ng - Xám,0.14,249000,289000,162,1,80,Áo thun,2
500,Áo thun nam Tokui ph?i s?c g?n sóng - Xanh ?en,0.16,220000,262000,273,1,80,Áo thun,2
501,Áo thun cá s?u nam s?c ngang 011 - H?ng,0.42,145000,250000,233,3,87,Áo thun,2
502,Áo thun nam c? tim thanh l?ch - Tr?ng,0.49,179000,350000,204,1,80,Áo thun,2
503,Áo thun c?p trái tim phong cách - ?en,0.38,185000,299000,299,1,100,Áo thun,2
504,Áo Thun C?p Basix n?ng ??ng - Xanh d??ng,0.14,249000,289000,162,1,80,Áo thun,2
505,Áo thun nam Tokui ph?i s?c g?n sóng - ??,0.42,145000,250000,233,3,87,Áo thun,2
506,Áo thun c?p ph?i màu cá tính - Xám,0.16,220000,262000,351,1,80,Áo thun,2
507,Áo Thun c?p in hình baby d? th??ng - C,0.33,210000,313000,241,1,80,Áo thun,2
508,Áo thun nam Wise th?i trang - ?en,0.26,129000,175000,181,1,80,Áo thun,2
509,Áo thun nam Wise th?i trang - Xanh d??ng,,,220000,138,1,80,Áo thun,2
510,Áo Thun C?p Basix n?ng ??ng - H?ng,0.38,240000,387000,248,1,80,Áo thun,2
511,Áo thun nam Tokui ph?i s?c tr? trung - Xanh lá,0.33,195000,290000,273,1,80,Áo thun,2
512,Áo thun nam th? thao BENPLAY legend - Xanh ng?c,,,279000,266,1,80,Áo thun,2
513,Áo Thun C?p Basix n?ng ??ng - Xanh lá,0.42,145000,250000,233,3,87,Áo thun,2
514,Áo thun nam n? Green h?a ti?t - A,0.39,175000,287000,162,1,80,Áo thun,2
515,Áo thun nam Wise th?i trang - ?? ?ô,0.35,220000,338000,235,1,80,Áo thun,2
516,Áo thun nam c? ??ng Blue - Xanh d??ng,0.3,183000,260000,148,1,80,Áo thun,2
517,Áo thun nam in hình m?nh m? - Tr?ng,0.3,133000,190000,236,1,80,Áo thun,2
518,Áo Thun c?p in hình baby d? th??ng - A,0.35,150000,230000,136,1,80,Áo thun,2
519,Áo thun nam KUMAS c? tim - Xanh lá,0.38,240000,387000,248,1,80,Áo thun,2
